Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Euclidean Distance
Amine Adli,"MF,FW",0.2717358376249621,0.21000000000000002,0.0712694877505568,0.043429844097995544,0.06666666666666667,0.05333333333333334,2.063162583518931,Germany,23.0,4.0,0.78425,3.837118179287305,0.2498986983470051
Niklas Schmidt,MF,0.38412602241744925,0.198581560283688,0.031520882584712376,0.08353033884948778,0.011666666666666667,0.006222222222222223,2.212397163120567,France,25.0,5.0,0.6495000000000001,4.100433156028369,0.2501260974927301
Giovani Lo Celso,MF,0.15298394425931536,0.32142857142857145,0.09881422924901187,0.13438735177865616,0.06,0.032,4.09515753811406,England,27.0,1.0,0.99232,5.60993239977414,0.2513812036635587
Dani Olmo,MF,0.43865495304453195,0.19875776397515524,0.08281573498964802,0.04692891649413389,0.041666666666666664,0.027555555555555555,2.1055776397515524,Germany,25.0,4.0,0.78425,4.064687965838509,0.25199245905582734
Remi Oudin,"MF,FW",0.5507421993335353,0.2871287128712871,0.02089059923034635,0.0434304562946674,0.024999999999999998,0.008888888888888889,1.5890210321197045,Italy,26.0,2.0,0.87481,3.851566170877808,0.2520298055641021
Luis Sinisterra,"FW,MF",0.21145107543168737,0.25641025641025644,0.14592274678111591,0.054363376251788276,0.043333333333333335,0.023111111111111114,2.9086660063827443,England,24.0,1.0,0.99232,4.538712904148785,0.2538012953854798
Ezequiel Ávila,"FW,MF",0.2614359285065132,0.21875,0.03240740740740742,0.04513888888888889,0.016666666666666666,0.027555555555555555,1.6446666666666667,Spain,29.0,3.0,0.8173900000000001,4.173380833333334,0.25396599058272784
Ezequiel Ávila,"FW,MF",0.2614359285065132,0.21875,0.03240740740740742,0.04513888888888889,0.016666666666666666,0.027555555555555555,1.6446666666666667,Spain,29.0,3.0,0.8173900000000001,4.173380833333334,0.25396599058272784
Alex Sola,"FW,MF",0.3820054528930627,0.1928571428571429,0.06339144215530904,0.03328050713153725,0.0,0.018666666666666668,1.6182863934797374,Spain,24.0,3.0,0.8173900000000001,3.6562336557618296,0.2574500017567131
Alex Sola,"FW,MF",0.3820054528930627,0.1928571428571429,0.06339144215530904,0.03328050713153725,0.0,0.018666666666666668,1.6182863934797374,Spain,24.0,3.0,0.8173900000000001,3.6562336557618296,0.2574500017567131
Arsen Zakharyan,"MF,FW",0.37170554377461373,0.1911764705882353,0.045602605863192175,0.038273615635179156,0.011666666666666667,0.013333333333333334,1.5337014753784248,Spain,20.0,3.0,0.8173900000000001,3.201253458995976,0.25832609563375414
Fabio Miretti,MF,0.33383823083913966,0.1951219512195122,0.0398912058023572,0.03898458748866727,0.013333333333333332,0.0071111111111111115,1.48298732945625,Italy,19.0,2.0,0.87481,3.0826442641465626,0.2588343763825476
Maghnes Akliouche,"MF,FW",0.48833686761587397,0.21229050279329612,0.05703657780533169,0.05765654060756355,0.065,0.019555555555555555,2.080727936770721,France,21.0,5.0,0.6495000000000001,3.6148481589009687,0.2590306551061505
Rémy Cabella,"FW,MF",0.44713723114207815,0.1951219512195122,0.0974949221394719,0.07176709546377792,0.019999999999999997,0.010666666666666666,2.607505920042274,France,33.0,5.0,0.6495000000000001,5.157253848027478,0.26003814536587705
Bradley Barcola,"FW,MF",0.4147228112693123,0.19078947368421054,0.13576642335766426,0.04087591240875913,0.043333333333333335,0.04088888888888889,2.503243180945064,France,20.0,5.0,0.6495000000000001,3.789483067614292,0.26020353847455396
Bradley Barcola,"FW,MF",0.4147228112693123,0.19078947368421054,0.13576642335766426,0.04087591240875913,0.043333333333333335,0.04088888888888889,2.503243180945064,France,20.0,5.0,0.6495000000000001,3.789483067614292,0.26020353847455396
Randal Kolo Muani,"FW,MF",0.38382308391396547,0.1843971631205673,0.05678233438485805,0.033123028391167195,0.07166666666666666,0.03111111111111111,1.6240498467458668,France,24.0,5.0,0.6495000000000001,3.6180074003848137,0.2605952386876459
Randal Kolo Muani,"FW,MF",0.38382308391396547,0.1843971631205673,0.05678233438485805,0.033123028391167195,0.07166666666666666,0.03111111111111111,1.6240498467458668,Germany,24.0,4.0,0.78425,3.651694900384814,0.2605952386876459
Alex Scott,MF,0.3068767040290821,0.1946902654867257,0.047337278106508875,0.04930966469428008,0.015,0.008,1.7389899984290724,England,19.0,1.0,0.99232,3.2784234989788974,0.26110532610811005
Hugo Álvarez,"MF,DF",0.23053620115116633,0.2235294117647059,0.09448818897637795,0.04461942257217848,0.019999999999999997,0.010666666666666666,2.148602130616026,Spain,20.0,3.0,0.8173900000000001,3.6009388849004167,0.2642862971889586
Óscar Rodríguez Arnaiz,"MF,FW",0.29263859436534384,0.19626168224299068,0.02688728024819028,0.05377456049638056,0.03166666666666666,0.008,1.6484509756545438,Spain,25.0,3.0,0.8173900000000001,3.7758406341754536,0.26431286153704553
Alexis Sánchez,"FW,MF",0.2308391396546501,0.2117647058823529,0.041939711664482314,0.06946264744429882,0.039999999999999994,0.052444444444444446,2.2523144707424256,Italy,34.0,2.0,0.87481,5.082706905982577,0.26551072973922374
Valentin Carboni,"MF,FW",0.35383217206907,0.17692307692307693,0.08896492728828059,0.04875962360992302,0.024999999999999998,0.020444444444444446,2.116203724419293,Italy,18.0,2.0,0.87481,3.394234920872541,0.26601808071853494
Marco Reus,"MF,FW",0.4847016055740685,0.202247191011236,0.03872579637726421,0.03997501561524048,0.05666666666666667,0.04,1.6415768304921785,Germany,34.0,4.0,0.78425,4.6630874398199165,0.2677153463741947
Samuel Iling-Junior,"DF,MF",0.24507724931838837,0.21111111111111114,0.07160493827160494,0.0308641975308642,0.018333333333333333,0.019555555555555555,1.6992222222222224,Italy,19.0,2.0,0.87481,3.223196944444445,0.26790639136619204
Giacomo Raspadori,"FW,MF",0.479551651014844,0.20454545454545456,0.03661616161616161,0.03409090909090909,0.04666666666666667,0.015111111111111113,1.4312727272727273,Italy,23.0,2.0,0.87481,3.4490297727272727,0.26849400431674825
Tobias Kempe,MF,0.4086640411996365,0.18666666666666668,0.022222222222222223,0.03259259259259259,0.03333333333333333,0.011555555555555557,1.219,Germany,34.0,4.0,0.78425,4.3884125,0.26866081110360407
Raphaël Guerreiro,"DF,MF",0.3604968191457134,0.17424242424242425,0.060453400503778336,0.07220822837951302,0.03833333333333333,0.0,2.215313563850088,Germany,29.0,4.0,0.78425,4.5360163165025575,0.26928555925734515
Rayan Cherki,"MF,FW",0.520448348985156,0.21989528795811522,0.1082024432809773,0.08027923211169284,0.008333333333333333,0.027555555555555555,2.956638743455497,France,19.0,5.0,0.6495000000000001,3.984190183246073,0.26958012542132526
Nick Woltemade,"FW,MF",0.35989094213874584,0.18181818181818185,0.03532380151387721,0.036164844407064765,0.024999999999999998,0.0,1.3475177765884243,Germany,21.0,4.0,0.78425,3.171949054782476,0.2705633154933687
Christopher Antwi-Adjei,"FW,MF",0.36807028173280826,0.17777777777777778,0.08223684210526316,0.023026315789473683,0.024999999999999998,0.013333333333333334,1.57016081871345,Germany,29.0,4.0,0.78425,4.116667032163743,0.27109449849276523
Jacob Bruun Larsen,"MF,FW",0.3780672523477734,0.17985611510791366,0.09767814251401122,0.03042433947157726,0.07166666666666666,0.0,1.829453623330319,England,24.0,1.0,0.99232,3.837224855164708,0.2711625412847529
Luis Muriel,"FW,MF",0.12359890942138745,0.3333333333333333,0.09290953545232274,0.058679706601467,0.07333333333333333,0.019555555555555555,2.669087204563977,Italy,32.0,2.0,0.87481,5.153609182966585,0.27324203038221445
Gonçalo Guedes,"FW,MF",0.28779157830960317,0.17924528301886794,0.07991587802313355,0.052576235541535225,0.04666666666666667,0.01688888888888889,2.109105707993572,Spain,26.0,3.0,0.8173900000000001,4.175266210195822,0.27453804094386763
Jacopo Fazzini,MF,0.37291729778854893,0.17518248175182485,0.03896103896103896,0.03814935064935065,0.011666666666666667,0.006222222222222223,1.415702625841312,Italy,20.0,2.0,0.87481,3.1389092067968525,0.27573011853232776
Tijjani Noslin,"FW,MF",0.40533171766131476,0.174496644295302,0.043315907393577296,0.019417475728155338,0.05666666666666667,0.024000000000000004,1.203351018239596,Italy,24.0,2.0,0.87481,3.4008806618557377,0.27674504788842325
Ángel Correa,"FW,MF",0.4625870948197516,0.18823529411764706,0.052356020942408384,0.03992146596858639,0.08833333333333333,0.010666666666666666,1.655261164151525,Spain,28.0,3.0,0.8173900000000001,4.080267256698491,0.277140014922054
Abderrahman Rebbach,"FW,MF",0.21841866101181462,0.225,0.09418282548476455,0.019390581717451526,0.019999999999999997,0.0,1.6586759002770084,Spain,24.0,3.0,0.8173900000000001,3.682486835180056,0.27748628765609706
Nicola Sansone,"FW,MF",0.23205089366858528,0.2,0.03911342894393743,0.0469361147327249,0.03833333333333333,0.020444444444444446,1.6888709256844852,Italy,31.0,2.0,0.87481,4.416468601694915,0.2812687992697628
Carlos Soler,"MF,DF",0.32990003029385034,0.1652892561983471,0.02752293577981652,0.06788990825688074,0.028333333333333335,0.015111111111111113,1.868303283038896,France,26.0,5.0,0.6495000000000001,3.9767721339752815,0.2821863690651208
Jamal Musiala,"MF,FW",0.5313541351105725,0.2153846153846154,0.11737891737891738,0.05698005698005699,0.08499999999999999,0.023111111111111114,2.641820512820513,Germany,20.0,4.0,0.78425,3.913245833333333,0.2825464038951275
Lee Kang-in,"FW,MF",0.44319903059678883,0.16564417177914112,0.06830601092896176,0.07035519125683061,0.03,0.022222222222222223,2.3054358845418887,France,22.0,5.0,0.6495000000000001,3.860908324952228,0.28296678430617367
Bryan Zaragoza,"FW,MF",0.4959103302029688,0.2,0.12210012210012212,0.02197802197802198,0.055,0.009777777777777778,1.9605054945054945,Germany,22.0,4.0,0.78425,3.670391071428572,0.28389919379620926
Bryan Zaragoza,"FW,MF",0.4959103302029688,0.2,0.12210012210012212,0.02197802197802198,0.055,0.009777777777777778,1.9605054945054945,Spain,22.0,3.0,0.8173900000000001,3.678676071428572,0.28389919379620926
Fabian Nürnberger,"DF,MF",0.4580430172674947,0.17857142857142858,0.04626569729015202,0.04626569729015202,0.009999999999999998,0.005333333333333333,1.6303166839769618,Germany,24.0,4.0,0.78425,3.6557683445850255,0.2846721096085269
Cristian Volpato,"MF,FW",0.19509239624356256,0.22222222222222224,0.1054263565891473,0.08217054263565891,0.023333333333333334,0.0,2.8863514211886305,Italy,19.0,2.0,0.87481,3.99483092377261,0.2847098536456821
Grigoris Kastanos,"MF,DF",0.44804604665252956,0.1707317073170732,0.03783783783783784,0.05270270270270271,0.03,0.016,1.702652603823336,Italy,25.0,2.0,0.87481,3.825426692485169,0.28492051125781387
Brahim Díaz,"FW,MF",0.4677370493789761,0.1744186046511628,0.09838187702265372,0.04854368932038835,0.07833333333333332,0.03111111111111111,2.2600605102731994,Spain,23.0,3.0,0.8173900000000001,3.97338683167758,0.28509494932546264
Joelinton,"MF,FW",0.3871554074522872,0.1619718309859155,0.045347928068803764,0.043784206411258804,0.023333333333333334,0.006222222222222223,1.555190729993723,England,26.0,1.0,0.99232,3.85895397449592,0.2856670395115673
Kevin Strootman,MF,0.36534383520145414,0.16417910447761194,0.021541010770505388,0.050538525269262634,0.0,0.013333333333333334,1.4769207607364998,Italy,33.0,2.0,0.87481,4.478700994478725,0.28725697895860997
Pedro,"FW,MF",0.24689488033929113,0.18681318681318682,0.07598039215686275,0.04044117647058824,0.018333333333333333,0.009777777777777778,1.8293910795087267,Italy,36.0,2.0,0.87481,5.007806701680672,0.28749085252280443
Robin Hack,"FW,MF",0.4080581641926689,0.16666666666666669,0.07418397626112759,0.03412462908011869,0.11166666666666666,0.011555555555555557,1.721232443125618,Germany,24.0,4.0,0.78425,3.714863588031652,0.2881604813704618
Brenden Aaronson,"MF,FW",0.3835201454104817,0.15602836879432624,0.058405682715074986,0.044198895027624314,0.023333333333333334,0.012444444444444445,1.6892879925215651,Germany,22.0,4.0,0.78425,3.4940996951390177,0.28872280504443937
Kenan Yıldız,"FW,MF",0.28809451681308695,0.16981132075471703,0.06722689075630252,0.04201680672268908,0.03166666666666666,0.0,1.71996717932456,Italy,18.0,2.0,0.87481,3.136681166560964,0.28884828538400337
Rubén García,"FW,MF",0.46834292638594366,0.1802325581395349,0.020685197155785387,0.03813833225597931,0.028333333333333335,0.010666666666666666,1.286121871288766,Spain,30.0,3.0,0.8173900000000001,4.040326716337698,0.288882831658831
Eric Maxim Choupo-Moting,"MF,FW",0.21690396849439564,0.2,0.06415620641562064,0.029288702928870293,0.041666666666666664,0.022222222222222223,1.6046025104602508,Germany,34.0,4.0,0.78425,4.639054131799163,0.2896344956718239
Kévin Gameiro,"FW,MF",0.4074522871857013,0.16000000000000003,0.03863298662704309,0.03268945022288262,0.045,0.011555555555555557,1.322106983655275,France,36.0,5.0,0.6495000000000001,4.621744539375928,0.29021527396747276
Arnaud Nordin,"FW,MF",0.37715843683732203,0.15217391304347827,0.08988764044943821,0.04173354735152488,0.06,0.019555555555555555,1.9665404424593484,France,25.0,5.0,0.6495000000000001,3.940626287598577,0.29024326537960166
Ademola Lookman,"FW,MF",0.5734625870948197,0.2380952380952381,0.07602956705385427,0.051214361140443504,0.08666666666666667,0.029333333333333336,2.233315080203148,Italy,25.0,2.0,0.87481,4.170357302132047,0.29025828756275274
Samu Castillejo,"FW,MF",0.16207209936382916,0.25,0.10074626865671643,0.04850746268656717,0.0,0.0,2.279850746268657,Italy,28.0,2.0,0.87481,4.500605485074628,0.293049407359333
James Milner,"DF,MF",0.23386852468948804,0.18604651162790695,0.028460543337645538,0.08926261319534283,0.0,0.020444444444444446,2.3039649508107947,England,37.0,1.0,0.99232,5.445657218027017,0.29421261997097264
Désiré Doué,"MF,FW",0.4922750681611633,0.1712707182320442,0.09594095940959409,0.07441574415744158,0.03666666666666667,0.019555555555555555,2.633493465984383,France,18.0,5.0,0.6495000000000001,3.674145752889849,0.29477238811543965
Nedim Bajrami,"MF,FW",0.3965465010602848,0.15068493150684933,0.07786259541984733,0.03740458015267176,0.023333333333333334,0.012444444444444445,1.7314156645404164,Italy,24.0,2.0,0.87481,3.744122681951272,0.2953427414916164
Tom Cairney,MF,0.4504695546803999,0.1575757575757576,0.04704301075268817,0.09744623655913978,0.009999999999999998,0.021333333333333333,2.5705708699902248,England,32.0,1.0,0.99232,5.118951065493646,0.29536286389939165
Fares Chaïbi,"MF,FW",0.578915480157528,0.2405660377358491,0.05543933054393306,0.044979079497907956,0.015,0.01688888888888889,1.8557094813294388,Germany,20.0,4.0,0.78425,3.4022736628641352,0.2953688906954281
Fares Chaïbi,"MF,FW",0.578915480157528,0.2405660377358491,0.05543933054393306,0.044979079497907956,0.015,0.01688888888888889,1.8557094813294388,France,20.0,5.0,0.6495000000000001,3.368586162864135,0.2953688906954281
Enzo Le Fée,MF,0.4622841563162678,0.16470588235294117,0.058939096267190585,0.08120497707924035,0.0,0.005333333333333333,2.339553218536924,France,23.0,5.0,0.6495000000000001,3.983084592049001,0.2956804890887961
Rodrigo Riquelme,"DF,MF",0.4625870948197516,0.16470588235294117,0.11387434554973823,0.03468586387434556,0.03,0.025777777777777778,2.0836264243917464,Spain,23.0,3.0,0.8173900000000001,3.8587046758546353,0.2958574134880556
Jeremy Doku,"FW,MF",0.48288397455316573,0.2542372881355932,0.2733542319749216,0.03573667711598747,0.028333333333333335,0.04,3.763922852133256,France,21.0,5.0,0.6495000000000001,4.708924853886616,0.29623778099693726
Jeremy Doku,"FW,MF",0.48288397455316573,0.2542372881355932,0.2733542319749216,0.03573667711598747,0.028333333333333335,0.04,3.763922852133256,England,21.0,1.0,0.99232,4.794629853886617,0.29623778099693726
David Costa,MF,0.45228718570130266,0.1566265060240964,0.07095046854082998,0.048862115127175365,0.039999999999999994,0.010666666666666666,1.891325301204819,France,22.0,5.0,0.6495000000000001,3.591736445783132,0.2976388773462515
Morgan Guilavogui,"FW,MF",0.17116025446834293,0.22222222222222224,0.05653710247349823,0.0636042402826855,0.05333333333333333,0.0,2.130154691794268,France,25.0,5.0,0.6495000000000001,4.046975549666274,0.29943766312969305
Samuel Grandsir,"MF,FW",0.18327779460769464,0.208955223880597,0.07260726072607261,0.05775577557755776,0.024999999999999998,0.013333333333333334,2.170979754691887,France,26.0,5.0,0.6495000000000001,4.173511840549727,0.2994817199190216
Kevin Sessa,"MF,FW",0.3059678885186307,0.1517857142857143,0.057368941641938676,0.05044510385756677,0.045,0.0,1.7549037727850787,Germany,23.0,4.0,0.78425,3.6367499523103017,0.29992074980862443
Hugo Sotelo,MF,0.2181157225083308,0.1875,0.04438280166435506,0.07628294036061026,0.0,0.010666666666666666,2.1835381414701804,Spain,19.0,3.0,0.8173900000000001,3.523647291955617,0.3004470983146645
Jamie Gittens,"FW,MF",0.320205998182369,0.15254237288135594,0.12098298676748581,0.024574669187145556,0.015,0.030222222222222227,1.9472756720387043,Germany,18.0,4.0,0.78425,3.261791686825158,0.30044744051841754
Mahmoud Dahoud,MF,0.13662526507119055,0.27999999999999997,0.017699115044247787,0.02433628318584071,0.0,0.017777777777777778,1.2173451327433629,England,27.0,1.0,0.99232,3.739354336283186,0.3008635870241417
Mahmoud Dahoud,MF,0.13662526507119055,0.27999999999999997,0.017699115044247787,0.02433628318584071,0.0,0.017777777777777778,1.2173451327433629,Germany,27.0,4.0,0.78425,3.687336836283186,0.3008635870241417
Óscar Trejo,"FW,MF",0.4177521963041503,0.15032679738562094,0.04057971014492753,0.08985507246376813,0.0,0.0,2.283262290423416,Spain,35.0,3.0,0.8173900000000001,5.188467988775221,0.30113093499646354
Florian Neuhaus,MF,0.3704937897606786,0.1397058823529412,0.04901960784313726,0.060457516339869295,0.048333333333333325,0.013333333333333334,1.8828235294117648,Germany,26.0,4.0,0.78425,4.019897794117648,0.3016054671258546
José Callejón,"MF,FW",0.24295667979400182,0.1797752808988764,0.024906600249066005,0.043586550435865505,0.0,0.009777777777777778,1.401267871884926,Spain,36.0,3.0,0.8173900000000001,4.715171616725202,0.30166047698449133
Carles Aleñá,MF,0.30869433504998484,0.1592920353982301,0.023529411764705882,0.022549019607843137,0.015,0.008,0.9722311296199896,Spain,25.0,3.0,0.8173900000000001,3.336297734252993,0.30175372121726735
Tino Kadewere,"FW,MF",0.23629203271735838,0.18181818181818185,0.0384122919334187,0.033290653008962875,0.019999999999999997,0.0,1.3205787451984636,France,27.0,5.0,0.6495000000000001,3.7207511843790018,0.3020116199498744
Tino Kadewere,"FW,MF",0.23629203271735838,0.18181818181818185,0.0384122919334187,0.033290653008962875,0.019999999999999997,0.0,1.3205787451984636,France,27.0,5.0,0.6495000000000001,3.7207511843790018,0.3020116199498744
Gelabert,"MF,FW",0.228112693123296,0.17857142857142858,0.03713527851458886,0.04376657824933687,0.019999999999999997,0.021333333333333333,1.5631587722622209,France,22.0,5.0,0.6495000000000001,3.3784282019704435,0.3029135691399543
Andy Diouf,MF,0.3977582550742199,0.14383561643835616,0.09589041095890412,0.060882800608828,0.011666666666666667,0.0,2.253575342465753,France,20.0,5.0,0.6495000000000001,3.62719897260274,0.303012930201072
Adam Wharton,MF,0.39260830051499546,0.14583333333333334,0.02158828064764842,0.06090979182729375,0.0,0.018666666666666668,1.64533744538679,England,19.0,1.0,0.99232,3.2175493395014136,0.3033032612343214
Patrick Ciurria,"DF,MF",0.4837927900636171,0.16853932584269662,0.05131414267834793,0.0425531914893617,0.0,0.005333333333333333,1.5828633825990353,Italy,28.0,2.0,0.87481,4.047563698689373,0.3039837447154698
Philip Billing,MF,0.4232050893668585,0.14838709677419357,0.031473533619456366,0.03791130185979971,0.021666666666666667,0.011555555555555557,1.3144394295998891,England,27.0,1.0,0.99232,3.802465629239928,0.3047628447885705
Jesper Lindstrøm,"FW,MF",0.1299606179945471,0.2708333333333333,0.0744186046511628,0.0372093023255814,0.0,0.0,1.8812015503875967,Italy,23.0,2.0,0.87481,3.741483507751938,0.30584100852768686
Jesper Lindstrøm,"FW,MF",0.1299606179945471,0.2708333333333333,0.0744186046511628,0.0372093023255814,0.0,0.0,1.8812015503875967,Germany,23.0,4.0,0.78425,3.718843507751938,0.30584100852768686
Reda Khadra,"FW,MF",0.41411693426234475,0.14473684210526316,0.05116959064327486,0.029239766081871343,0.011666666666666667,0.017777777777777778,1.3433157894736842,France,22.0,5.0,0.6495000000000001,3.2355302631578957,0.3060592251126332
Abdou Harroui,"MF,FW",0.30839139654650105,0.1415929203539823,0.084396467124632,0.037291462217860644,0.043333333333333335,0.023111111111111114,1.818000364751144,Italy,25.0,2.0,0.87481,3.900402737088244,0.3064614025540331
Yacine Adli,MF,0.42593153589821264,0.14102564102564105,0.04264392324093815,0.08884150675195453,0.009999999999999998,0.011555555555555557,2.3099937127549066,Italy,23.0,2.0,0.87481,4.020198413290689,0.30740639340811576
Kacper Urbanski,"MF,FW",0.2802181157225083,0.15533980582524273,0.05399568034557236,0.03347732181425486,0.0,0.008888888888888889,1.4292325274172242,Italy,18.0,2.0,0.87481,2.947703642821196,0.3081217988635362
Piotr Zieliński,MF,0.5825507421993334,0.22429906542056083,0.0395010395010395,0.06808731808731809,0.023333333333333334,0.008,2.0706792119222026,Italy,29.0,2.0,0.87481,4.464643987749432,0.3084544573901882
Mama Samba Baldé,"FW,MF",0.16661617691608605,0.21311475409836067,0.08348457350272233,0.019963702359346646,0.055,0.043555555555555556,1.716937312189462,France,27.0,5.0,0.6495000000000001,3.97838425292315,0.30906705811198915
Yann Gboho,"MF,FW",0.36110269615268104,0.13533834586466165,0.10896898575020955,0.0402347024308466,0.03833333333333333,0.013333333333333334,2.043622207236448,France,22.0,5.0,0.6495000000000001,3.6907294347036914,0.30920312691274193
Fabián Ruiz Peña,MF,0.3623144501666162,0.13533834586466165,0.026733500417710943,0.06516290726817042,0.013333333333333332,0.020444444444444446,1.7612105263157891,France,27.0,5.0,0.6495000000000001,4.007161842105263,0.3092160472105883
Paulo Dybala,"FW,MF",0.5931535898212662,0.22935779816513763,0.08065339458907607,0.06227667177131191,0.09999999999999999,0.036444444444444446,2.4885762395155737,Italy,29.0,2.0,0.87481,4.736277055685124,0.31008436699637176
András Schäfer,MF,0.3674644047258407,0.13333333333333333,0.060955518945634266,0.048599670510708404,0.011666666666666667,0.013333333333333334,1.7420604063701262,Germany,24.0,4.0,0.78425,3.728401764140583,0.310549166473568
Ismaël Bennacer,MF,0.34837927900636173,0.1328125,0.04170286707211121,0.059079061685490875,0.026666666666666665,0.014222222222222223,1.7683739139878367,Italy,25.0,2.0,0.87481,3.868145544092094,0.3105524058087469
Amine Harit,"MF,FW",0.5513480763405029,0.1930693069306931,0.09225700164744646,0.06974190005491489,0.008333333333333333,0.008888888888888889,2.506805829676872,France,26.0,5.0,0.6495000000000001,4.391798789289966,0.31067349051959353
Gianluca Caprari,"MF,FW",0.08603453498939714,0.34375,0.07719298245614035,0.05263157894736843,0.0,0.0,2.329605263157895,Italy,30.0,2.0,0.87481,4.732945921052632,0.3108731738153824
Largie Ramazani,"FW,MF",0.470766434413814,0.15028901734104044,0.07588424437299034,0.027009646302250803,0.028333333333333335,0.025777777777777778,1.5737098674795085,Spain,22.0,3.0,0.8173900000000001,3.4272589138616807,0.3109885214476397
Andros Townsend,"MF,FW",0.3662526507119055,0.1343283582089552,0.07768595041322314,0.028925619834710745,0.011666666666666667,0.019555555555555555,1.561491427161712,England,32.0,1.0,0.99232,4.463049427655113,0.3114993430728414
Alexis Saelemaekers,"FW,MF",0.5713420175704331,0.20952380952380958,0.06889242183359831,0.040805511393746684,0.03166666666666666,0.008888888888888889,1.8225786206374444,Italy,24.0,2.0,0.87481,3.8033786034143393,0.31161878676019256
Iker Muniain,"MF,FW",0.17964253256588913,0.19696969696969693,0.060606060606060615,0.0723905723905724,0.049999999999999996,0.0,2.2724242424242425,Spain,30.0,3.0,0.8173900000000001,4.681423257575758,0.3116385781436472
Sheraldo Becker,"FW,MF",0.23326264768252045,0.16666666666666663,0.07263294422827496,0.016861219195849545,0.03833333333333333,0.020444444444444446,1.3825317769130998,Germany,28.0,4.0,0.78425,3.8947081549935154,0.3124319353296242
Sheraldo Becker,"FW,MF",0.23326264768252045,0.16666666666666663,0.07263294422827496,0.016861219195849545,0.03833333333333333,0.020444444444444446,1.3825317769130998,Spain,28.0,3.0,0.8173900000000001,3.9029931549935153,0.3124319353296242
Antonín Barák,"MF,FW",0.2444713723114208,0.15555555555555556,0.04207920792079209,0.04084158415841584,0.03666666666666667,0.029333333333333336,1.545972497249725,Italy,28.0,2.0,0.87481,4.023584623212321,0.3134900828515747
Adam Lallana,"MF,FW",0.2571947894577401,0.1595744680851064,0.021176470588235293,0.045882352941176464,0.0,0.009777777777777778,1.3686195244055068,England,35.0,1.0,0.99232,4.63768269086358,0.3137807063630059
Silas Katompa,"FW,MF",0.27234171463192974,0.15000000000000002,0.1088888888888889,0.02777777777777778,0.08333333333333333,0.017777777777777778,1.89,Germany,24.0,4.0,0.78425,3.8245625,0.31391782283574243
Leonardo Bittencourt,MF,0.4777340199939412,0.14857142857142858,0.07731305449936629,0.053865652724968315,0.009999999999999998,0.009777777777777778,2.001542096686584,Germany,29.0,4.0,0.78425,4.39706486284628,0.31471057306728795
Kevin Volland,"FW,MF",0.4071493486822175,0.1342281879194631,0.020817843866171006,0.035687732342007436,0.03333333333333333,0.024000000000000004,1.199196152790599,Germany,31.0,4.0,0.78425,4.075539999313889,0.3151874084417261
Ryan Gravenberch,MF,0.33929112390184796,0.128,0.06958073148974131,0.06958073148974131,0.013333333333333332,0.0,2.1426797502230155,England,21.0,1.0,0.99232,3.74082183764496,0.31702870945329586
Ryan Gravenberch,MF,0.33929112390184796,0.128,0.06958073148974131,0.06958073148974131,0.013333333333333332,0.0,2.1426797502230155,Germany,21.0,4.0,0.78425,3.68880433764496,0.31702870945329586
Nathan Tella,"DF,MF",0.24780369584974252,0.15384615384615385,0.08547008547008547,0.03418803418803419,0.09166666666666667,0.019555555555555555,1.8133076923076925,Germany,24.0,4.0,0.78425,3.7747125000000006,0.31705131899727496
Érik Lamela,"FW,MF",0.13995758860951227,0.23529411764705885,0.047516198704103674,0.0367170626349892,0.065,0.0,1.5981411510608563,Spain,31.0,3.0,0.8173900000000001,4.343139248189557,0.3170999953538404
Elliot Anderson,"MF,FW",0.3108149045743714,0.13157894736842105,0.07205452775073028,0.055501460564751706,0.0,0.016,1.9646749346589447,England,20.0,1.0,0.99232,3.5251187075283146,0.3176439314709592
Reinier,"MF,FW",0.3205089366858528,0.13559322033898305,0.018885741265344664,0.03021718602455147,0.028333333333333335,0.015111111111111113,1.0530674605079944,Italy,21.0,2.0,0.87481,3.0031963493301967,0.3183960460702263
Riccardo Orsolini,"FW,MF",0.5425628597394728,0.18090452261306533,0.056919642857142856,0.03962053571428572,0.08333333333333333,0.008888888888888889,1.6672554737975591,Italy,26.0,2.0,0.87481,3.9024185579684136,0.31840837963220264
Daichi Kamada,MF,0.4674341108754923,0.13953488372093023,0.051813471502590684,0.062176165803108814,0.019999999999999997,0.010666666666666666,1.912561995421136,Italy,26.0,2.0,0.87481,4.061867797023739,0.31855849371584416
James Maddison,MF,0.6464707664344138,0.2827004219409283,0.054332552693208434,0.10491803278688525,0.028333333333333335,0.03377777777777778,3.073918408284667,England,26.0,1.0,0.99232,4.846126965385034,0.31880616076313445
Cyril Ngonge,"FW,MF",0.4332020599818237,0.1320754716981132,0.07407407407407407,0.03074772886093641,0.06333333333333332,0.011555555555555557,1.5612767295597485,Italy,23.0,2.0,0.87481,3.533532374213837,0.319205173138073
Cyril Ngonge,"FW,MF",0.4332020599818237,0.1320754716981132,0.07407407407407407,0.03074772886093641,0.06333333333333332,0.011555555555555557,1.5612767295597485,Italy,23.0,2.0,0.87481,3.533532374213837,0.319205173138073
