Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Shiō Fukuda,"FW,MF",-1.217927698574588,1.2009428691990256,-0.9500391930046121,-0.9762671605865458,-0.44801928026338284,-0.300251708848013,0.5,Germany,19.0,4.0,0.78425,2.4210625,0.9331015006444517
Denis Genreau,"MF,FW",-0.7455753133851732,-0.024934951143531205,-0.4497064711365402,-0.3506243532302208,-0.44801928026338284,-0.300251708848013,1.006631299734748,France,24.0,5.0,0.6495000000000001,3.2166853448275865,0.932638594999641
Florian Dietz,"FW,MF",-1.1804043782558025,1.2009428691990256,-0.9500391930046121,-0.9762671605865458,-0.44801928026338284,-0.300251708848013,0.5,Germany,24.0,4.0,0.78425,2.921062500000001,0.9317993983607401
Charlys,MF,-1.2300675963247831,4.995326598830748,-0.9500391930046121,-0.1468435531198748,-0.44801928026338284,-0.300251708848013,2.0533333333333337,Italy,19.0,2.0,0.87481,3.453369166666667,0.9314988816749963
Manu Bueno,MF,-1.128533906050423,0.32531585466862795,-0.6193349437926672,-0.44458536092842343,-0.44801928026338284,-0.300251708848013,0.9230769230769232,Spain,19.0,3.0,0.8173900000000001,2.7043475000000003,0.9301965559550363
João Costa,"MF,FW",-1.2422074940749783,3.477573106978059,-0.9500391930046121,0.5048464241753668,-0.44801928026338284,-0.300251708848013,2.2857142857142856,Italy,18.0,2.0,0.87481,3.5044167857142856,0.928780143616542
Joshua M'Bahia,MF,-1.2422074940749783,3.477573106978059,-0.9500391930046121,0.5048464241753668,-0.44801928026338284,-0.300251708848013,2.2857142857142856,France,18.0,5.0,0.6495000000000001,3.448089285714285,0.928780143616542
Sanjin Prcić,MF,-1.1605390910282103,1.6562689167548321,-0.9500391930046121,0.20189137274679386,-0.44801928026338284,-0.300251708848013,1.622727272727273,France,29.0,5.0,0.6495000000000001,4.117147727272728,0.9253543968415049
Lázaro,"FW,MF",-0.9431245585928957,0.6317853097542672,-0.27122520778009335,-0.5397284198146136,-0.44801928026338284,-0.300251708848013,1.069736842105263,Spain,21.0,3.0,0.8173900000000001,2.999676447368421,0.9218283104281534
José Mari,"MF,FW",-1.2422074940749783,8.030833582536125,-0.9500391930046121,0.5048464241753668,-0.44801928026338284,-0.300251708848013,3.2857142857142856,Spain,35.0,3.0,0.8173900000000001,5.840061785714285,0.9197122117657248
Berkan Kutlu,MF,-1.0380364864580585,0.9939764839463859,-0.17230256671722396,-0.45527243227833547,-0.44801928026338284,-0.300251708848013,1.2686158063042483,Italy,25.0,2.0,0.87481,3.5433027740977616,0.9186006859001659
Adrien Lebeau,"MF,FW",-1.1980624113469955,4.995326598830748,-0.2335133197120646,-0.9762671605865458,-0.44801928026338284,3.714543075635575,2.167666666666667,France,24.0,5.0,0.6495000000000001,3.9713583333333338,0.9170759598600509
Alberto Risco,MF,-1.1064613646864316,1.3527182183842943,-0.10276042312583351,-0.06813912321427826,-0.44801928026338284,-0.300251708848013,1.7158150851581508,Spain,17.0,3.0,0.8173900000000001,3.0196273053527984,0.9147981747387417
Milutin Osmajić,MF,-1.2521401376887744,8.030833582536125,-0.9500391930046121,-0.9762671605865458,-0.44801928026338284,-0.300251708848013,2.0,Spain,24.0,3.0,0.8173900000000001,3.904347500000001,0.9096867255323985
Samuele Di Benedetto,MF,-1.2499328835523753,8.030833582536125,-0.9500391930046121,-0.9762671605865458,-0.44801928026338284,-0.300251708848013,2.0,Germany,18.0,4.0,0.78425,3.2960625,0.909629656217479
