Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR
Hans Nicolussi Caviglia,MF,268.0,2.6666666666666665,0.0,4.701492537313433,0.0,0.34,1.57563184079602
Igor Carioca,"DF,MF",262.0,0.6896551724137931,2.0610687022900764,2.7480916030534353,0.0,0.0,1.099763095551461
Damián Rodríguez,MF,258.0,2.0689655172413794,0.6976744186046512,3.13953488372093,0.0,0.7,1.391234963913392
Merveille Papela,"MF,DF",257.0,1.0344827586206897,2.1011673151750974,4.202334630350195,0.0,0.0,1.4675969408291965
Johann Lepenant,MF,253.0,1.0714285714285714,1.7786561264822136,8.537549407114625,0.0,0.0,2.277526821005082
David Okereke,"FW,MF",252.0,0.7142857142857143,2.857142857142857,2.5,0.0,0.0,1.2142857142857144
Mohamed Ali Cho,"FW,MF",249.0,0.35714285714285715,5.783132530120482,1.0843373493975903,0.0,0.0,1.4449225473321858
Christoph Kramer,MF,249.0,0.7142857142857143,3.6144578313253013,6.144578313253012,0.0,0.0,2.0946643717728057
Brian Ocampo,"MF,FW",248.0,0.7142857142857143,6.532258064516129,3.2661290322580645,0.36,0.0,2.138534562211982
Javier Llabrés,"MF,FW",247.0,1.8518518518518516,3.279352226720648,1.8218623481781377,0.36,0.0,1.4266132853501277
Mariano,"FW,MF",244.0,0.7407407407407407,1.1065573770491803,2.2131147540983607,0.0,0.0,0.8120825743776564
Pepín,"MF,FW",241.0,0.7407407407407407,0.37344398340248963,4.854771784232366,0.0,0.0,1.1937913016751192
Ibrahim Cissoko,"FW,MF",241.0,2.222222222222222,7.842323651452283,4.481327800829876,0.37,0.37,3.057174734900876
Wilson Manafá,"DF,MF",240.0,0.37037037037037035,1.875,1.5,0.0,0.0,0.7490740740740741
Adson,"MF,FW",238.0,1.1538461538461537,6.80672268907563,5.6722689075630255,0.0,0.0,2.726567550096962
Issa Soumaré,"FW,MF",237.0,1.1538461538461537,1.518987341772152,1.518987341772152,0.0,0.0,0.8383641674780916
Brennan Johnson,"FW,MF",237.0,0.3846153846153846,3.037974683544304,0.379746835443038,0.0,0.0,0.7604673807205453
Jaïro Riedewald,"MF,FW",235.0,0.0,1.1489361702127658,3.829787234042553,0.0,0.0,0.9957446808510638
Fabian Schnellhardt,MF,235.0,0.7692307692307692,2.2978723404255317,5.74468085106383,0.0,0.0,1.7623567921440264
Yoël Armougom,"DF,MF",234.0,1.923076923076923,2.3076923076923075,4.615384615384615,0.0,0.0,1.7692307692307692
Matheus França,"MF,FW",232.0,2.3076923076923075,4.655172413793103,3.103448275862069,0.0,0.39,2.130262599469496
Lewis Dobbin,MF,232.0,1.5384615384615383,2.3275862068965516,1.1637931034482758,0.39,0.0,1.0449681697612734
Shandon Baptiste,MF,229.0,1.6,1.1790393013100438,1.9650655021834063,0.39,0.39,1.10482096069869
Faitout Maouassa,"MF,DF",229.0,2.5,3.14410480349345,2.3580786026200875,0.0,0.39,1.7174366812227075
Carney Chukwuemeka,"MF,FW",227.0,1.6,1.5859030837004406,4.757709251101322,0.4,0.4,1.7487224669603527
Joaquín Panichelli,"FW,MF",226.0,0.8,1.1946902654867257,2.3893805309734515,0.0,0.0,0.8768141592920355
Steve Ngoura,"FW,MF",223.0,0.4,1.210762331838565,3.632286995515695,0.0,0.4,1.168609865470852
Tom Davies,MF,221.0,0.4,1.2217194570135745,3.257918552036199,0.0,0.0,0.9759276018099547
Bilal Brahimi,"FW,MF",221.0,2.4,6.108597285067873,3.665158371040724,0.0,0.0,2.4347511312217196
Jacob Christensen,MF,219.0,0.8333333333333334,0.8219178082191781,4.931506849315069,0.0,0.0,1.3173515981735162
Makoto Hasebe,"DF,MF",218.0,0.0,0.0,4.128440366972478,0.0,0.0,0.8256880733944956
Fraser Hornby,"FW,MF",217.0,1.6666666666666667,2.903225806451613,0.8294930875576038,0.0,0.0,1.079877112135177
Bebé,"MF,FW",212.0,1.25,7.216981132075471,2.547169811320755,0.85,0.0,2.287830188679245
Cheikhou Kouyaté,MF,212.0,0.4166666666666667,0.0,2.1226415094339623,0.0,0.0,0.5078616352201258
Bonke Innocent,MF,210.0,0.8695652173913044,0.0,5.571428571428571,0.0,0.0,1.2881987577639753
Ian Maatsen,"FW,MF",209.0,0.8695652173913044,3.8755980861244015,3.4449760765550237,0.0,0.0,1.638027876014146
Bryan Gil,"FW,MF",209.0,1.7391304347826089,4.7368421052631575,6.889952153110047,0.0,0.0,2.673184938631163
Mamadou Diakhon,"FW,MF",209.0,0.4347826086956522,4.7368421052631575,0.43062200956937796,0.0,0.0,1.1204493447056376
Timo Werner,"FW,MF",207.0,0.8695652173913044,4.347826086956522,2.608695652173913,0.87,0.0,1.652217391304348
Davy Klaassen,MF,206.0,1.3043478260869565,0.4368932038834952,3.058252427184466,0.0,0.0,0.9598986914309837
Medon Berisha,"FW,MF",205.0,2.173913043478261,1.3170731707317074,3.073170731707317,0.0,0.0,1.3128313891834573
Jérémie Bela,"MF,FW",203.0,1.3043478260869565,6.206896551724138,4.433497536945813,0.0,0.0,2.3889483829513813
Mehdi Bourabia,MF,200.0,0.45454545454545453,0.44999999999999996,3.15,0.0,0.0,0.8109090909090909
Santiago Pierotti,"MF,FW",200.0,0.9090909090909091,1.7999999999999998,2.25,0.0,0.9,1.261818181818182
Berkan Kutlu,MF,199.0,2.2727272727272725,1.809045226130653,2.2613065326633164,0.0,0.0,1.2686158063042485
Abou Lô,"MF,DF",197.0,0.9090909090909091,0.0,1.8274111675126903,0.0,0.0,0.5473004153207199
Adnan Januzaj,"FW,MF",193.0,0.9523809523809523,0.46632124352331605,4.196891191709844,0.0,0.0,1.1231186775228226
Brenner,"MF,FW",189.0,0.9523809523809523,2.857142857142857,3.8095238095238093,0.0,0.0,1.523809523809524
Keinan Davis,"FW,MF",186.0,1.4285714285714286,0.9677419354838709,2.9032258064516125,0.48,0.0,1.1079078341013826
Ignatius Ganago,"FW,MF",184.0,2.0,3.423913043478261,2.4456521739130435,0.0,0.0,1.573913043478261
Jessic Ngankam,"FW,MF",184.0,2.0,1.4673913043478262,0.48913043478260876,0.0,0.0,0.791304347826087
Theo Corbeanu,"MF,FW",182.0,0.0,2.4725274725274726,2.4725274725274726,0.49,0.0,1.038010989010989
Farés Ghedjemis,"FW,MF",182.0,1.0,3.4615384615384617,0.989010989010989,0.0,0.0,1.0901098901098902
Damion Downs,"FW,MF",181.0,0.0,0.4972375690607735,0.0,0.99,0.0,0.1984475138121547
Tom Bischof,"MF,FW",178.0,2.5,1.0112359550561798,9.101123595505618,0.0,1.01,2.8254719101123595
François Mughe,"MF,DF",177.0,1.0,3.5593220338983054,3.5593220338983054,0.0,0.0,1.6237288135593222
Jean Mattéo Bahoya,"MF,FW",177.0,1.5,3.050847457627119,1.5254237288135595,0.0,0.0,1.2152542372881359
Emil Ceide,"FW,MF",176.0,2.0,6.136363636363637,1.5340909090909092,0.0,0.0,1.9340909090909095
Braydon Manu,MF,171.0,1.5789473684210527,2.6315789473684212,0.5263157894736842,0.0,0.0,0.9473684210526316
José Campaña,MF,171.0,0.0,0.5263157894736842,7.894736842105264,0.0,0.0,1.6842105263157898
Justin Diehl,"FW,MF",168.0,2.6315789473684212,3.2142857142857144,1.0714285714285714,0.0,0.0,1.3834586466165415
Cristian Herrera,"FW,MF",166.0,0.5555555555555556,1.0843373493975903,4.337349397590361,0.54,0.0,1.2494484605087015
Pablo Pagis,MF,165.0,0.0,0.5454545454545455,2.7272727272727275,0.0,0.0,0.6545454545454547
Fabio Carvalho,MF,165.0,1.1111111111111112,4.363636363636364,4.909090909090909,0.0,0.0,2.0767676767676773
Tim Iroegbunam,MF,164.0,0.0,1.6463414634146343,0.5487804878048781,0.0,0.0,0.4390243902439025
Thomas Lemar,MF,164.0,0.5555555555555556,2.7439024390243905,7.134146341463415,0.0,0.0,2.086720867208672
Fabrizio Angileri,"DF,MF",164.0,2.2222222222222223,1.0975609756097562,3.841463414634146,0.0,0.0,1.432249322493225
Lovro Zvonarek,"FW,MF",163.0,1.1111111111111112,3.8650306748466257,3.8650306748466257,0.55,0.0,1.8232344921608725
Edan Diop,"MF,DF",163.0,0.0,2.208588957055215,3.8650306748466257,0.0,0.0,1.2147239263803682
Arthur Vermeeren,MF,162.0,1.1111111111111112,1.1111111111111112,3.888888888888889,0.0,0.0,1.2222222222222223
Víctor Díaz,"DF,MF",162.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.22222222222222224
Njegoš Petrović,"MF,FW",157.0,1.1764705882352942,1.7197452229299364,4.585987261146497,0.0,0.0,1.4964406144623457
Urko González,MF,156.0,0.0,0.5769230769230769,3.4615384615384612,0.0,0.0,0.8076923076923077
Marco Mancosu,"MF,FW",156.0,1.1764705882352942,2.3076923076923075,4.615384615384615,0.0,0.0,1.6199095022624435
David Ozoh,"MF,DF",156.0,0.0,1.1538461538461537,2.3076923076923075,0.0,0.0,0.6923076923076923
Filip Stojilković,"FW,MF",154.0,0.0,2.337662337662338,1.7532467532467533,0.0,0.0,0.8181818181818183
Marquinhos,"FW,MF",154.0,2.9411764705882355,1.168831168831169,2.337662337662338,0.0,0.0,1.2895339954163485
Stefan Schimmer,"MF,FW",153.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.0,0.59,0.6475882352941177
Malick Mbaye,"MF,FW",153.0,1.1764705882352942,4.705882352941177,0.5882352941176471,0.0,0.0,1.2941176470588236
Anass Zaroury,"FW,MF",152.0,1.1764705882352942,1.1842105263157894,1.1842105263157894,0.0,0.0,0.7089783281733746
Calum Chambers,"MF,DF",152.0,0.5882352941176471,0.0,2.960526315789474,0.0,0.59,0.8867523219814242
Fede San Emeterio,MF,152.0,0.5882352941176471,0.0,2.3684210526315788,0.59,0.0,0.6503312693498452
Mikel Jauregizar,MF,151.0,1.1764705882352942,1.1920529801324502,2.980132450331126,0.0,0.0,1.0697312037397742
Jens Petter Hauge,"MF,FW",147.0,1.25,4.285714285714286,3.673469387755102,0.0,0.0,1.8418367346938775
Habib Maïga,"MF,FW",147.0,0.0,0.6122448979591837,1.836734693877551,0.0,0.0,0.489795918367347
Renato Sanches,MF,146.0,1.875,3.0821917808219177,6.164383561643835,0.62,0.0,2.286315068493151
Chris Bedia,"FW,MF",145.0,1.875,0.6206896551724138,0.6206896551724138,0.62,0.0,0.6852758620689655
Tawanda Chirewa,"MF,FW",145.0,0.625,0.6206896551724138,4.344827586206897,0.0,0.0,1.1181034482758623
Nathan Redmond,"FW,MF",142.0,1.875,4.436619718309859,5.070422535211268,0.0,0.0,2.2764084507042255
Alberto Risco,MF,137.0,2.6666666666666665,1.9708029197080292,3.9416058394160585,0.0,0.0,1.7158150851581508
Jesurun Rak Sakyi,"MF,FW",136.0,1.3333333333333333,4.632352941176471,1.3235294117647058,0.0,0.0,1.457843137254902
Iron Gomis,MF,134.0,2.0,2.014925373134328,2.6865671641791042,0.0,0.0,1.3402985074626868
Hannibal Mejbri,MF,133.0,3.3333333333333335,1.3533834586466165,4.060150375939849,0.68,0.0,1.81737343358396
Rabby Nzingoula,"MF,FW",133.0,1.3333333333333333,2.0300751879699246,5.413533834586466,0.0,0.68,1.9593884711779446
Denis Suárez,"MF,FW",133.0,2.0,2.706766917293233,8.796992481203008,0.0,0.0,2.700751879699248
Ayyoub Bouaddi,MF,131.0,0.6666666666666666,0.6870229007633588,8.244274809160306,0.0,0.0,1.9195928753180662
Aboubacar Ali,"MF,FW",130.0,0.7142857142857143,2.076923076923077,2.076923076923077,0.0,0.69,1.1806263736263738
Sacha Delaye,"MF,FW",130.0,1.4285714285714286,1.3846153846153846,2.769230769230769,0.0,0.0,1.1164835164835165
Matt Ritchie,"FW,MF",128.0,0.0,3.515625,5.625,0.7,0.0,1.898125
Ibou Sané,"MF,FW",128.0,0.7142857142857143,4.21875,4.921875,0.7,0.0,2.040982142857143
Nelson Weiper,"FW,MF",124.0,1.4285714285714286,4.354838709677419,1.4516129032258065,0.0,0.0,1.447004608294931
Youssef Maziz,"FW,MF",124.0,2.142857142857143,1.4516129032258065,4.354838709677419,0.73,0.0,1.6628617511520738
