Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore
Simon Zoller,"FW,MF",45.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,32,4,0.78425,3.3960625
Saïmon Bouabré,MF,45.0,0.0,4.0,6.0,0.0,0.0,2.0,France,17,5,0.6495000000000001,3.162375
Oscar Cortés,"FW,MF",44.0,2.0,2.0454545454545454,4.090909090909091,2.05,2.05,2.4472727272727277,France,19,5,0.6495000000000001,3.6531022727272733
Yerry Mina,"DF,MF",44.0,0.0,0.0,4.090909090909091,0.0,0.0,0.8181818181818182,Italy,28,2,0.87481,3.550520681818182
Yerry Mina,"DF,MF",44.0,0.0,0.0,4.090909090909091,0.0,0.0,0.8181818181818182,Italy,28,2,0.87481,3.550520681818182
Marciano Tchami,"FW,MF",43.0,2.0,2.093023255813953,2.093023255813953,0.0,0.0,1.2372093023255817,Spain,19,3,0.8173900000000001,2.908533546511628
Papu Gómez,"MF,FW",41.0,2.0,4.390243902439025,6.585365853658537,0.0,0.0,2.5951219512195123,Italy,35,2,0.87481,5.405531768292683
Kingstone Mutandwa,"FW,MF",39.0,0.0,2.3076923076923075,0.0,2.31,0.0,0.6925384615384615,Italy,20,2,0.87481,2.6688525
Ignacio Miramon,MF,39.0,0.0,2.3076923076923075,6.9230769230769225,0.0,0.0,1.846153846153846,France,20,5,0.6495000000000001,3.362375
Shiō Fukuda,"FW,MF",36.0,2.5,0.0,0.0,0.0,0.0,0.5,Germany,19,4,0.78425,2.4210625
El Chadaille Bitshiabu,"DF,MF",34.0,0.0,5.294117647058823,2.647058823529412,0.0,0.0,1.5882352941176472,Germany,18,4,0.78425,3.0284154411764708
Filip Jagiełło,MF,33.0,0.0,2.7272727272727275,5.454545454545455,0.0,0.0,1.636363636363637,Italy,25,2,0.87481,3.782338863636364
Roméo Lavia,MF,33.0,0.0,0.0,2.7272727272727275,0.0,0.0,0.5454545454545455,England,19,1,0.99232,2.5026254545454547
Yaya Kader Fofana,"MF,DF",32.0,0.0,2.8125,8.4375,0.0,0.0,2.25,France,19,5,0.6495000000000001,3.524875
Luca Raimund,"FW,MF",30.0,0.0,0.0,3.0,0.0,0.0,0.6000000000000001,Germany,18,4,0.78425,2.3860625
Mohamed Bouchenna,"MF,FW",29.0,3.333333333333333,0.0,3.103448275862069,0.0,0.0,1.2873563218390809,France,17,5,0.6495000000000001,2.699156609195403
Aljoscha Kemlein,MF,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,18,4,0.78425,1.9960625
Alberto Dadie,MF,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,21,3,0.8173900000000001,2.3043475
Kevin Zeroli,MF,28.0,0.0,0.0,3.2142857142857144,0.0,0.0,0.6428571428571429,Italy,18,2,0.87481,2.436559642857143
Salvi,MF,28.0,0.0,6.428571428571429,0.0,0.0,0.0,1.2857142857142858,Spain,32,3,0.8173900000000001,4.2400617857142855
Elias Baum,"DF,MF",28.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,17,4,0.78425,1.8960625000000002
Cher Ndour,MF,28.0,0.0,0.0,6.428571428571429,0.0,0.0,1.2857142857142858,France,19,5,0.6495000000000001,2.898089285714286
Jovan Milošević,"FW,MF",28.0,0.0,3.2142857142857144,3.2142857142857144,0.0,0.0,1.2857142857142858,Germany,18,4,0.78425,2.831776785714286
Zanos Savva,"DF,MF",28.0,0.0,0.0,3.2142857142857144,3.21,0.0,0.963857142857143,Italy,17,2,0.87481,2.5452096428571434
Mohamed Elneny,MF,28.0,0.0,3.2142857142857144,3.2142857142857144,0.0,0.0,1.2857142857142858,England,31,1,0.99232,4.183794285714286
Genki Haraguchi,MF,27.0,0.0,3.333333333333333,10.0,0.0,0.0,2.666666666666667,Germany,32,4,0.78425,5.129395833333334
Jack Cork,MF,27.0,0.0,13.333333333333334,13.333333333333334,0.0,0.0,5.333333333333334,England,34,1,0.99232,7.114746666666667
Tony Jantschke,"DF,MF",27.0,0.0,0.0,6.666666666666667,0.0,0.0,1.3333333333333337,Germany,33,4,0.78425,4.362729166666667
Isak Hansen-Aarøen,MF,27.0,3.333333333333333,6.666666666666667,6.666666666666667,0.0,0.0,3.333333333333334,Germany,18,4,0.78425,4.162729166666667
Stefan Bajcetic,MF,26.0,0.0,0.0,3.4615384615384617,0.0,0.0,0.6923076923076924,England,18,1,0.99232,2.49808
Raimane Daou,"DF,MF",25.0,0.0,0.0,0.0,0.0,0.0,0.0,France,18,5,0.6495000000000001,1.962375
Charlys,MF,25.0,6.666666666666667,0.0,3.6,0.0,0.0,2.0533333333333337,Italy,19,2,0.87481,3.453369166666667
Philippe Coutinho,"MF,FW",25.0,0.0,18.0,18.0,0.0,0.0,7.2,England,31,1,0.99232,8.028080000000001
Joseph Nonge,MF,24.0,0.0,3.75,7.5,0.0,0.0,2.25,Italy,18,2,0.87481,3.4812025
Andres Sfait,"DF,MF",23.0,3.333333333333333,3.91304347826087,3.91304347826087,0.0,0.0,2.231884057971014,Italy,18,2,0.87481,3.4694271376811594
Nicolás Paz,"MF,FW",23.0,0.0,11.73913043478261,23.47826086956522,0.0,0.0,7.043478260869566,Spain,18,3,0.8173900000000001,6.582608369565218
Trévis Dago,"FW,MF",23.0,3.333333333333333,3.91304347826087,0.0,0.0,3.91,2.622275362318841,France,18,5,0.6495000000000001,3.6668539855072466
Thilo Kehrer,"DF,MF",22.0,0.0,0.0,4.090909090909091,0.0,0.0,0.8181818181818182,England,26,1,0.99232,3.3798981818181817
Thilo Kehrer,"DF,MF",22.0,0.0,0.0,4.090909090909091,0.0,0.0,0.8181818181818182,France,26,5,0.6495000000000001,3.2941931818181818
Lorenzo Amatucci,MF,22.0,0.0,4.090909090909091,8.181818181818182,0.0,0.0,2.4545454545454546,Italy,19,2,0.87481,3.7141570454545456
Nolan Mbemba,MF,22.0,0.0,0.0,20.454545454545457,4.09,0.0,4.499909090909092,France,28,5,0.6495000000000001,5.88731590909091
Michael Obafemi,"FW,MF",20.0,0.0,0.0,0.0,0.0,0.0,0.0,England,23,1,0.99232,2.54808
Simon Ebonog,MF,20.0,0.0,0.0,4.5,0.0,0.0,0.9,France,18,5,0.6495000000000001,2.547375
Javier Rueda Garcia,"MF,DF",20.0,0.0,0.0,4.5,0.0,0.0,0.9,Spain,21,3,0.8173900000000001,2.8893475000000004
Karlo Lulić,MF,19.0,0.0,4.7368421052631575,0.0,0.0,0.0,0.9473684210526316,Italy,27,2,0.87481,3.5344919736842106
Gonzalo García,"FW,MF",19.0,0.0,4.7368421052631575,0.0,0.0,0.0,0.9473684210526316,Spain,19,3,0.8173900000000001,2.7201369736842107
Pablo Saenz,MF,19.0,0.0,0.0,9.473684210526317,0.0,0.0,1.894736842105263,Spain,22,3,0.8173900000000001,3.6359264473684214
José Pozo,MF,19.0,0.0,0.0,4.7368421052631575,0.0,0.0,0.9473684210526316,Spain,27,3,0.8173900000000001,3.5201369736842105
Timothy Chandler,"MF,DF",18.0,10.0,5.0,25.0,0.0,5.0,9.5,Germany,33,4,0.78425,9.6710625
Marcus Müller,MF,18.0,0.0,0.0,5.0,0.0,0.0,1.0,Germany,20,4,0.78425,2.8460625
Mario Martín,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,19,3,0.8173900000000001,2.1043475000000003
Sofiane Sidi Ali,MF,18.0,0.0,0.0,5.0,0.0,0.0,1.0,France,28,5,0.6495000000000001,3.612375
Yvandro Borges Sanches,"MF,FW",18.0,0.0,5.0,0.0,0.0,0.0,1.0,Germany,19,4,0.78425,2.7460625000000003
Mamadou Sylla,"FW,MF",18.0,0.0,0.0,5.0,0.0,0.0,1.0,Spain,29,3,0.8173900000000001,3.7543475000000006
Jesús Corona,"MF,DF",17.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,30,3,0.8173900000000001,3.2043475
Rodrigo Ribeiro,"MF,FW",17.0,0.0,10.588235294117649,10.588235294117649,0.0,0.0,4.235294117647059,England,18,1,0.99232,4.801021176470588
Karamoko Dembélé,"MF,FW",16.0,0.0,0.0,5.625,0.0,0.0,1.125,France,20,5,0.6495000000000001,2.893625
Noah Mbamba,MF,16.0,5.0,5.625,11.25,0.0,5.63,6.064,Germany,18,4,0.78425,5.9376625
Jon Karrikaburu,"MF,FW",16.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,20,3,0.8173900000000001,2.2043475
Han-Noah Massengo,"MF,DF",16.0,0.0,11.25,0.0,0.0,0.0,2.25,England,22,1,0.99232,3.9105800000000004
Daouda Traoré,MF,16.0,0.0,5.625,5.625,0.0,0.0,2.25,France,17,5,0.6495000000000001,3.3248750000000005
Federico Di Francesco,"FW,MF",15.0,0.0,6.0,6.0,6.0,0.0,3.0000000000000004,Italy,29,2,0.87481,5.0687025000000006
Ebenezer Akinsanmiro,MF,15.0,5.0,0.0,12.0,0.0,0.0,3.4000000000000004,Italy,18,2,0.87481,4.228702500000001
Marc Casado,MF,15.0,0.0,6.0,6.0,0.0,0.0,2.4000000000000004,Spain,19,3,0.8173900000000001,3.6643475000000008
Miloš Pantović,MF,15.0,0.0,6.0,0.0,6.0,0.0,1.8000000000000005,Germany,27,4,0.78425,4.066062500000001
João Costa,"MF,FW",14.0,5.0,0.0,6.428571428571429,0.0,0.0,2.2857142857142856,Italy,18,2,0.87481,3.5044167857142856
Joshua M'Bahia,MF,14.0,5.0,0.0,6.428571428571429,0.0,0.0,2.2857142857142856,France,18,5,0.6495000000000001,3.4480892857142855
Mohamed Bechikh,"FW,MF",14.0,0.0,0.0,0.0,0.0,0.0,0.0,France,18,5,0.6495000000000001,1.962375
José Mari,"MF,FW",14.0,10.0,0.0,6.428571428571429,0.0,0.0,3.2857142857142856,Spain,35,3,0.8173900000000001,5.840061785714285
Salim El Jebari,MF,13.0,0.0,6.923076923076923,0.0,0.0,0.0,1.3846153846153848,Spain,19,3,0.8173900000000001,3.0043475000000006
Joe White,MF,13.0,0.0,13.846153846153848,20.76923076923077,0.0,0.0,6.923076923076923,England,20,1,0.99232,6.74808
Myles Peart-Harris,"DF,MF",13.0,10.0,13.846153846153848,6.923076923076923,0.0,0.0,6.153846153846154,England,20,1,0.99232,6.24808
Yanis Issoufou,MF,13.0,0.0,0.0,6.923076923076923,0.0,0.0,1.3846153846153848,France,16,5,0.6495000000000001,2.662375
Domingos Quina,MF,13.0,0.0,0.0,6.923076923076923,0.0,0.0,1.3846153846153848,Italy,23,2,0.87481,3.4187025
Chaim El Djebali,MF,12.0,0.0,7.5,15.0,0.0,0.0,4.5,France,19,5,0.6495000000000001,4.987375
Julien Duranville,"FW,MF",12.0,0.0,15.0,0.0,0.0,0.0,3.0,Germany,17,4,0.78425,3.8460625000000004
Hugo Boutsingkham,"MF,FW",11.0,0.0,0.0,0.0,0.0,0.0,0.0,France,20,5,0.6495000000000001,2.162375
Pablo Galdames Millán,"MF,DF",11.0,0.0,0.0,40.909090909090914,0.0,0.0,8.181818181818183,Italy,26,2,0.87481,8.136884318181819
Niccolò Pisilli,MF,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,18,2,0.87481,2.0187025
Andrea Ferraris,MF,10.0,0.0,0.0,9.0,0.0,0.0,1.8,Italy,20,2,0.87481,3.3887025
Peru Nolaskoain,"DF,MF",10.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,24,3,0.8173900000000001,2.6043475000000003
Sydie Peck,MF,10.0,0.0,0.0,0.0,0.0,0.0,0.0,England,18,1,0.99232,2.04808
Hianga Mananga Mbock,"MF,FW",9.0,10.0,10.0,20.0,0.0,0.0,8.0,France,23,5,0.6495000000000001,7.662375000000001
Przemysław Szymiński,MF,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,29,2,0.87481,3.1187025000000004
Asier Osambela,MF,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,19,3,0.8173900000000001,2.1043475000000003
Xabier Huarte Armendáriz,MF,9.0,0.0,0.0,10.0,0.0,0.0,2.0,Spain,22,3,0.8173900000000001,3.7043475000000003
Ibrahima Kebe,MF,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,22,3,0.8173900000000001,2.4043475
Alberto Soro,MF,8.0,10.0,0.0,0.0,0.0,0.0,2.0,Spain,24,3,0.8173900000000001,3.9043475000000005
Christian Kühlwetter,MF,8.0,10.0,11.25,0.0,0.0,11.25,7.625,Germany,27,4,0.78425,7.8523125
Simone Pafundi,MF,8.0,0.0,0.0,11.25,0.0,0.0,2.25,Italy,17,2,0.87481,3.3812025000000006
Zack Nelson,"MF,DF",7.0,0.0,0.0,0.0,0.0,0.0,0.0,England,18,1,0.99232,2.04808
Samuele Di Benedetto,MF,7.0,10.0,0.0,0.0,0.0,0.0,2.0,Germany,18,4,0.78425,3.2960625
Alois Confais,"MF,FW",7.0,0.0,0.0,0.0,0.0,0.0,0.0,France,26,5,0.6495000000000001,2.762375
Gino Caoki,MF,7.0,0.0,12.857142857142858,0.0,0.0,0.0,2.571428571428572,France,19,5,0.6495000000000001,3.733803571428572
Fabian Rüdlin,MF,7.0,0.0,0.0,12.857142857142858,0.0,0.0,2.571428571428572,Germany,26,4,0.78425,4.467491071428572
Asaf Arania,MF,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,17,4,0.78425,1.8960625000000002
