Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Vitinha,"FW,MF",0.6437443199030597,0.0625,0.038570084666039506,0.08560677328316087,0.049999999999999996,0.015111111111111113,2.094052681091251,France,23,5,0.6495000000000001,3.8235092427093136,0.9955207212588054
Vitinha,"FW,MF",0.6437443199030597,0.0625,0.038570084666039506,0.08560677328316087,0.049999999999999996,0.015111111111111113,2.094052681091251,Italy,23,2,0.87481,3.8798367427093137,0.9955207212588054
Marco Brescianini,MF,0.7028173280823994,0.08527131782945735,0.039638087031451955,0.030159414045669967,0.026666666666666665,0.007111111111111113,1.110154871764042,Italy,23,2,0.87481,3.2403031666466275,0.9955206259175987
Enzo Barrenechea,MF,0.8512571947894578,0.08012820512820512,0.007114905727499107,0.055140519388118106,0.0,0.002666666666666668,1.2258199107900285,Italy,22,2,0.87481,3.2154854420135184,0.9954896844089521
Matteo Prati,MF,0.5970917903665556,0.0639269406392694,0.008113590263691683,0.03346855983772819,0.008333333333333331,0.004444444444444445,0.8233102707308715,Italy,19,2,0.87481,2.6538541759750665,0.9954834363836769
Florian Grillitsch,"DF,MF",0.6949409269918208,0.07450980392156864,0.027886710239651405,0.06623093681917211,0.0066666666666666645,0.021333333333333336,1.668156862745098,Germany,27,4,0.78425,3.980364460784314,0.995379096054611
Grischa Prömel,MF,0.6476825204483491,0.08823529411764705,0.03272557269752219,0.04488078541374474,0.028333333333333335,0.018666666666666668,1.3588548799603992,Germany,28,4,0.78425,3.87931817197426,0.9952886161217239
Frederic Guilbert,"DF,MF",0.7540139351711603,0.08303249097472924,0.025702811244979914,0.046586345381526104,0.011666666666666665,0.0,1.2429445000217476,France,28,5,0.6495000000000001,3.770288925014136,0.9952439363344857
Habib Diarra,"MF,FW",0.6979703120266587,0.08203125,0.0511930585683297,0.046420824295010855,0.019999999999999997,0.0035555555555555566,1.4843748644251629,France,19,5,0.6495000000000001,3.027218661876356,0.9951152882448661
Yangel Herrera,MF,0.6379884883368676,0.07692307692307693,0.029425723777883238,0.0436639772187945,0.034999999999999996,0.0,1.2256292577854038,Spain,25,3,0.8173900000000001,3.5010065175605125,0.9950632386914696
Joakim Mæhle,"DF,MF",0.7425022720387763,0.08088235294117646,0.06851549755301793,0.04853181076672104,0.011666666666666665,0.00977777777777778,1.6919767776604933,Germany,26,4,0.78425,3.895847405479321,0.9950460742379447
Marten de Roon,"MF,DF",0.7870342320508937,0.07958477508650522,0.02154674874951905,0.0684878799538284,0.0,0.015111111111111113,1.636872128087593,Italy,32,2,0.87481,4.482669383256936,0.995033080965764
Antonio Blanco,MF,0.7346258709481976,0.07407407407407407,0.016488046166529255,0.05482275350370981,0.0,0.0035555555555555566,1.2953501267136882,Spain,23,3,0.8173900000000001,3.3463250823638977,0.9949964287894949
Mattéo Guendouzi,MF,0.7167524992426538,0.08745247148288973,0.038867765103506535,0.050274609209970435,0.013333333333333332,0.00977777777777778,1.470657794676806,Italy,24,2,0.87481,3.574630066539924,0.9949881347666624
Mattéo Guendouzi,MF,0.7167524992426538,0.08745247148288973,0.038867765103506535,0.050274609209970435,0.013333333333333332,0.00977777777777778,1.470657794676806,France,24,5,0.6495000000000001,3.518302566539925,0.9949881347666624
Matúš Bero,"MF,FW",0.502877915783096,0.059459459459459456,0.014449127031908489,0.028898254063816978,0.008333333333333331,0.004444444444444445,0.7891296353548011,Germany,27,4,0.78425,3.408996762980621,0.9949699870711214
Luca Mazzitelli,MF,0.6691911541956983,0.05284552845528455,0.016289592760180993,0.07556561085972852,0.03333333333333333,0.0,1.6324783872273112,Italy,27,2,0.87481,3.9798134516977526,0.99496707496075
Lewis Ferguson,MF,0.8212662829445624,0.10631229235880395,0.042035398230088485,0.05235988200589971,0.03333333333333333,0.00888888888888889,1.5834210448945991,Italy,23,2,0.87481,3.5479261791814896,0.9949383323767901
Pedro Chirivella,MF,0.7855195395334748,0.06597222222222224,0.007710100231303009,0.07401696222050888,0.0049999999999999975,0.002666666666666668,1.545640666495331,France,26,5,0.6495000000000001,3.767041433221965,0.994899627025738
Kirian Rodríguez,MF,0.972432596182975,0.10364145658263305,0.028651510432886947,0.09218312052320152,0.028333333333333335,0.005333333333333334,2.159442676478876,Spain,27,3,0.8173900000000001,4.30798523971127,0.994896427843092
Cristian Cásseres Jr.,MF,0.589215389275977,0.06944444444444445,0.014388489208633087,0.0447070914696814,0.008333333333333331,0.012444444444444449,1.120112938220852,France,23,5,0.6495000000000001,3.190448409843554,0.9948488803658192
Daniel Boloca,MF,0.6122387155407453,0.06222222222222223,0.02670623145400593,0.053907022749752724,0.0066666666666666645,0.0,1.3391269370260468,Italy,24,2,0.87481,3.489135009066931,0.994848796585511
Laurent Abergel,MF,0.8661011814601636,0.09433962264150944,0.02657342657342657,0.06783216783216783,0.01,0.002666666666666668,1.6638191054228788,France,30,5,0.6495000000000001,4.243857418524871,0.9947857708873998
Michel Aebischer,MF,0.6752499242653742,0.06854838709677419,0.023318385650224205,0.05605381165919283,0.0,0.0035555555555555566,1.3679308549110374,Italy,26,2,0.87481,3.707857555692175,0.9947731233816715
Gonzalo Escalante,MF,0.5137837019085126,0.05820105820105821,0.004714201532115499,0.03889216263995286,0.008333333333333331,0.00977777777777778,0.8968888577103075,Spain,30,3,0.8173900000000001,3.7873252575117,0.9946712742424103
Gonzalo Villar,MF,0.5458951832777947,0.07,0.029950083194675528,0.041042706600110924,0.008333333333333331,0.013333333333333336,1.1983194675540765,Spain,25,3,0.8173900000000001,3.4832551539101497,0.9946662379897921
Mikel Vesga,MF,0.4644047258406544,0.0411764705882353,0.01303780964797914,0.05736636245110823,0.03,0.005333333333333334,1.2682877521282307,Spain,30,3,0.8173900000000001,4.02873453888335,0.994649752376578
Idrissa Gana Gueye,MF,0.5704332020599818,0.07177033492822968,0.03078556263269638,0.044055201698513805,0.03166666666666666,0.0,1.2326043641239752,England,33,1,0.99232,4.349272836680584,0.994559096842339
Ermedin Demirović,"FW,MF",0.870039382005453,0.10344827586206895,0.01949182039679777,0.02088409328228334,0.07833333333333331,0.024888888888888898,0.8892366143764179,Germany,25,4,0.78425,3.274066299344672,0.9945518565590747
Emmanuel Sabbi,"FW,MF",0.47955165101484404,0.05681818181818181,0.04797979797979796,0.02272727272727272,0.04666666666666667,0.005333333333333334,1.0005454545454544,France,25,5,0.6495000000000001,3.3127295454545456,0.9945434380643889
Manuel Ugarte Ribeiro,MF,0.584974250227204,0.06511627906976744,0.0165631469979296,0.04503105590062112,0.0,0.008,1.1168598873320816,France,22,5,0.6495000000000001,3.0883339267658534,0.9945093728291365
Vitaly Janelt,"MF,DF",0.9248712511360195,0.10914454277286137,0.016371971185330715,0.040275049115913564,0.0049999999999999975,0.008,1.1205877103001434,England,25,1,0.99232,3.476462011695093,0.994471160774457
Johnny Cardoso,MF,0.40199939412299307,0.05405405405405404,0.015060240963855415,0.0338855421686747,0.011666666666666665,0.012444444444444449,0.9025900358189516,Spain,21,3,0.8173900000000001,2.891031023282318,0.994466975605498
Leandro Paredes,MF,0.7976370796728265,0.09215017064846416,0.027334851936218676,0.08124525436598332,0.016666666666666663,0.015111111111111113,1.953728587310596,Italy,29,2,0.87481,4.388626081751887,0.9943881217386924
Dion Lopy,MF,0.5801272341714633,0.06103286384976524,0.024008350730688924,0.04697286012526096,0.0,0.0,1.1836523665304282,Spain,21,3,0.8173900000000001,3.0737215382447785,0.9943649085845939
Declan Rice,MF,0.976673735231748,0.13128491620111732,0.04651162790697673,0.0862015503875969,0.03333333333333333,0.01955555555555556,2.3188023905417694,England,24,1,0.99232,4.155301553852151,0.9943029345212706
Martín Payero,MF,0.5437746137534082,0.07,0.05233853006681514,0.03953229398663698,0.016666666666666663,0.00888888888888889,1.3626280623608018,Italy,24,2,0.87481,3.5044107405345217,0.9942885168280997
Alessandro Deiola,MF,0.48682217509845505,0.05586592178770949,0.01119402985074626,0.03980099502487562,0.01,0.0,0.9348960226798968,Italy,27,2,0.87481,3.526384914741933,0.994108192815619
Tom Krauß,MF,0.40745228718570137,0.046666666666666676,0.017830609212481426,0.05052005943536404,0.011666666666666665,0.011555555555555558,1.2091698860822186,Germany,22,4,0.78425,3.1820229259534423,0.9940907897926158
Amine Gouiri,"FW,MF",0.625870948197516,0.09130434782608696,0.0570875665215288,0.03967102080309628,0.049999999999999996,0.011555555555555558,1.479475168801666,France,23,5,0.6495000000000001,3.4240338597210838,0.9940791870743189
Ansgar Knauff,"MF,DF",0.6385943653438353,0.07692307692307693,0.07302038880986247,0.02702702702702703,0.049999999999999996,0.008,1.3545161396214027,Germany,21,4,0.78425,3.176497990753912,0.9940790156131066
Ismaël Doukouré,"MF,DF",0.5013632232656772,0.048913043478260865,0.018115942028985508,0.04830917874396136,0.0,0.0,1.1304347826086958,France,20,5,0.6495000000000001,2.897157608695652,0.9940397399989231
Ellyes Skhiri,MF,0.656467737049379,0.07883817427385892,0.00922509225092251,0.05073800738007381,0.013333333333333332,0.007111111111111113,1.185986311647349,Germany,28,4,0.78425,3.766953602570777,0.9940258607372052
Aurélio Buta,"DF,MF",0.5280218115722509,0.046391752577319575,0.05848623853211009,0.05160550458715597,0.008333333333333331,0.004444444444444445,1.5680587345124373,Germany,26,4,0.78425,3.815300677433085,0.9939364321775186
Jon Guridi,MF,0.8109663738261133,0.10738255033557047,0.022404779686333077,0.04368932038834951,0.016666666666666663,0.011555555555555558,1.2518158848384302,Spain,28,3,0.8173900000000001,3.81802782514498,0.9938936832731389
Christian Nørgaard,MF,0.7585580127234172,0.08633093525179855,0.011976047904191614,0.06427145708582835,0.011666666666666665,0.0035555555555555566,1.456332529186232,England,29,1,0.99232,4.094696143971051,0.9938867207456998
Andre Brooks,"MF,DF",0.2838533777643139,0.028846153846153827,0.025586353944562892,0.01918976545842217,0.0,0.0,0.633385271444973,England,19,1,0.99232,2.5597804264392328,0.9938853834489201
Matheus Cunha,"FW,MF",0.7388670099969707,0.1033210332103321,0.08770491803278688,0.035655737704918034,0.07333333333333333,0.023111111111111117,1.759789607404271,England,24,1,0.99232,3.791943244812777,0.9938837337042719
Salis Abdul Samed,MF,0.4598606482883975,0.03550295857988166,0.011849901250822907,0.051349572086899276,0.0,0.0,1.1019473259813564,France,23,5,0.6495000000000001,3.1786407618878822,0.9938769024253067
Iddrisu Baba,MF,0.43289912147834,0.03773584905660375,0.0013986013986014012,0.04195804195804195,0.0,0.0,0.8433038659453754,Spain,27,3,0.8173900000000001,3.4524950128644942,0.9938413780244763
Ashley Young,"DF,MF",0.6903968494395638,0.08300395256916995,0.03508771929824561,0.035964912280701755,0.0,0.0,1.129165799875182,England,38,1,0.99232,4.782037769918869,0.9937903571956729
Adrien Tameze,"DF,MF",0.6498030899727356,0.07983193277310924,0.020503261882572225,0.04193849021435228,0.0,0.007111111111111113,1.1230860463477097,Italy,29,2,0.87481,3.848708430126012,0.9937736731673242
Amadou Onana,MF,0.633141472281127,0.07758620689655174,0.020086083213773313,0.051171688187470116,0.014999999999999998,0.0,1.2660375500915253,England,21,1,0.99232,3.171004407559492,0.9937683733445787
Ruslan Malinovskyi,MF,0.4674341108754923,0.06395348837209303,0.0310880829015544,0.05375647668393783,0.03833333333333333,0.005333333333333334,1.4163163031690569,Italy,30,2,0.87481,4.139308097059887,0.9936177738271406
Jefferson Lerma,"MF,DF",0.726749469857619,0.0898876404494382,0.011666666666666665,0.04416666666666667,0.0066666666666666645,0.0035555555555555566,1.0957752808988763,England,28,1,0.99232,3.76033393258427,0.9935738037092691
Máximo Perrone,MF,0.491366252650712,0.04999999999999999,0.014787430683918662,0.04805914972273567,0.0,0.0,1.0981515711645102,Spain,20,3,0.8173900000000001,2.9181460212569315,0.9935556209074248
Hugo Magnetti,MF,0.7085731596485914,0.09230769230769233,0.030769230769230757,0.04316239316239316,0.013333333333333332,0.0,1.2464615384615385,France,25,5,0.6495000000000001,3.472575,0.9935180943651792
Lucas Ocampos,"FW,MF",0.8694335049984854,0.11285266457680251,0.08150470219435735,0.043190525949146644,0.021666666666666664,0.008,1.7766771159874608,Spain,29,3,0.8173900000000001,4.25918762539185,0.9934400953042389
Luca de la Torre,MF,0.592244774310815,0.07834101382488479,0.05930470347648259,0.047546012269938646,0.008333333333333331,0.016,1.6052525797970083,Spain,25,3,0.8173900000000001,3.747761676868056,0.9934115318018656
Atakan Karazor,MF,0.7943047561345047,0.09965635738831614,0.018299656881433476,0.05413648494090736,0.0,0.012444444444444449,1.380466355645866,Germany,26,4,0.78425,3.693365631169813,0.9934026265193254
Mohammed Kudus,"FW,MF",0.7521963041502576,0.10144927536231882,0.09420289855072461,0.032206119162640906,0.048333333333333325,0.01955555555555556,1.7254347826086958,England,22,1,0.99232,3.5696126086956523,0.9933259670737488
Casemiro,"MF,DF",0.6001211754013935,0.07272727272727272,0.012108980827447019,0.05650857719475278,0.008333333333333331,0.008,1.3035897624071184,England,31,1,0.99232,4.195413345564627,0.993256791868134
Jens Stage,MF,0.7046349591033021,0.09652509652509653,0.02062741727546197,0.0365277180919639,0.019999999999999997,0.0035555555555555566,1.060195874184701,Germany,26,4,0.78425,3.485189818220056,0.9932096010212063
Junior Dina Ebimbe,"MF,DF",0.592244774310815,0.09216589861751152,0.05828220858895704,0.040388548057259714,0.03833333333333333,0.012444444444444449,1.5008655395663113,Germany,22,4,0.78425,3.3716251007181026,0.9931381258215402
Pierre Lees-Melou,MF,0.7621932747652227,0.09642857142857145,0.04052443384982121,0.07667858561779897,0.023333333333333334,0.0,1.951791588625916,France,30,5,0.6495000000000001,4.431039532606846,0.9931137751876497
Mikel Oyarzabal,"FW,MF",0.6528324750075736,0.0875,0.025046382189239325,0.018089053803339514,0.06333333333333332,0.011555555555555558,0.8030204081632655,Spain,26,3,0.8173900000000001,3.326310765306123,0.9931005992228741
Isaac Palazón Camacho,"MF,FW",0.8451984247197819,0.11612903225806452,0.028663561447509846,0.04586169831601577,0.021666666666666664,0.002666666666666668,1.3377406872320012,Spain,28,3,0.8173900000000001,3.873878946700801,0.9930769900803943
Samuele Ricci,MF,0.7252347773401999,0.09774436090225565,0.039248434237995816,0.05093945720250522,0.0066666666666666645,0.007111111111111113,1.4936348595915678,Italy,21,2,0.87481,3.2895651587345194,0.9930423413974251
Pathé Ciss,MF,0.5037867312935475,0.059459459459459456,0.016826923076923073,0.05048076923076923,0.008333333333333331,0.0,1.184015072765073,Spain,29,3,0.8173900000000001,3.8739572972972978,0.9929766349733439
John McGinn,"MF,FW",0.908209633444411,0.13213213213213215,0.03934644881627208,0.06302100700233412,0.03,0.010666666666666668,1.8067604296527275,England,28,1,0.99232,4.222474279274273,0.9929317385098811
Eren Dinkçi,"FW,MF",0.8024840957285672,0.12244897959183673,0.06415094339622641,0.03358490566037736,0.05666666666666667,0.015111111111111113,1.5117847516365035,Germany,21,4,0.78425,3.278722588563728,0.9929212738789674
Pape Matar Sarr,MF,0.6264768252044837,0.08695652173913043,0.04156597390043498,0.07249879168680523,0.021666666666666664,0.011555555555555558,1.90498505894467,England,20,1,0.99232,3.486320288314036,0.9928824711590101
Francisco Perez,"MF,FW",0.6204180551348077,0.08333333333333331,0.057589067837969736,0.020009760858955585,0.0066666666666666645,0.016,1.103143972669595,Spain,20,3,0.8173900000000001,2.9213910822352367,0.9927350269206165
Moussa Sissoko,MF,0.551348076340503,0.06930693069306931,0.0329489291598023,0.040637012630422846,0.0,0.0,1.1666204511719704,France,33,5,0.6495000000000001,4.2206782932617815,0.9927185112065053
Rayan Aït-Nouri,"DF,MF",0.7052408361102698,0.09652509652509653,0.0575354229282954,0.04250751395448691,0.013333333333333332,0.0035555555555555566,1.4960042505856164,England,22,1,0.99232,3.420482762880651,0.9927164374074461
Abdoulaye Doucouré,"FW,MF",0.7961223871554075,0.11643835616438356,0.04184100418410041,0.036896158235070364,0.039999999999999994,0.002666666666666668,1.3065765982169375,England,30,1,0.99232,4.09735478884101,0.9927070177874707
Hwang Hee-chan,"FW,MF",0.6416237503786733,0.07234042553191489,0.03492213308164227,0.017461066540821135,0.08499999999999999,0.011555555555555558,0.863279246533391,England,27,1,0.99232,3.509211510246704,0.9926878964400938
Marvin Senaya,"DF,MF",0.6473795819448653,0.08823529411764705,0.04490177736202057,0.03461178671655753,0.0066666666666666645,0.0035555555555555566,1.219598745391515,France,22,5,0.6495000000000001,3.1551141845044848,0.9926728819679818
Cheikh Tidiane Sabaly,"FW,MF",0.4174492578006665,0.0588235294117647,0.053662073966642486,0.02610587382160986,0.03333333333333333,0.0062222222222222245,1.1115114533122894,France,24,5,0.6495000000000001,3.284857444652989,0.9926591957068636
Pablo Rosario,"MF,DF",0.608300514995456,0.07623318385650224,0.019910403185664508,0.04629168740666998,0.0,0.0,1.1649103697040448,France,26,5,0.6495000000000001,3.519566740307629,0.992643018177252
Aimar Oroz,MF,0.7082702211451076,0.1,0.044463445917058565,0.044035912783240705,0.013333333333333332,0.0035555555555555566,1.41281744335186,Spain,21,3,0.8173900000000001,3.2226788381787093,0.992610181159593
Dimitri Foulquier,"DF,MF",0.5577097849136625,0.06829268292682927,0.04560260586319217,0.03908794788273616,0.0,0.0,1.2505918805116392,Spain,30,3,0.8173900000000001,4.017232222332566,0.9925559532787156
Santi Comesaña,MF,0.5004544077552258,0.06521739130434784,0.027828191167574096,0.05565638233514821,0.018333333333333333,0.0,1.3937033851495302,Spain,26,3,0.8173900000000001,3.710254700347195,0.9924270022642627
Javier Manquillo,"DF,MF",0.22508330808845808,0.012048192771084335,0.013440860215053758,0.033602150537634407,0.0,0.010666666666666668,0.7859028371550719,Spain,29,3,0.8173900000000001,3.615184344150797,0.9923976435240497
Nabil Bentaleb,MF,0.5955770978491367,0.0639269406392694,0.011184544992374167,0.06914082358922218,0.0,0.012444444444444449,1.5150496108159055,France,28,5,0.6495000000000001,3.947157247030339,0.9923858025644213
